Date,Open,High,Low,Close,Volume,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score
8/5/2024,199.0900,213.5000,196.0000,209.2700,119550000.0000,0.0625,0.8397,0.0980,0.3637
8/6/2024,205.3000,209.9900,201.0700,207.2300,69660000.0000,0.0478,0.8530,0.0992,0.5228
8/7/2024,206.9000,213.6400,206.3900,209.8200,63520000.0000,0.0481,0.8416,0.1100,0.7102
8/8/2024,213.1100,214.2000,208.8300,213.3100,47160000.0000,0.0414,0.8733,0.0853,0.4526
8/9/2024,212.1000,216.7800,211.9700,216.2400,42200000.0000,0.0489,0.8165,0.1345,0.7211
8/12/2024,216.0700,219.5100,215.6000,217.5300,38030000.0000,0.0249,0.8805,0.0944,0.8346
8/13/2024,219.0100,221.8900,219.0100,221.2700,44160000.0000,0.0244,0.8747,0.1006,0.7812
8/14/2024,220.5700,223.0300,219.7000,221.7200,41960000.0000,0.0268,0.8534,0.1199,0.7359
8/15/2024,224.6000,225.3500,222.7600,224.7200,46410000.0000,0.0278,0.8638,0.1086,0.9230
8/16/2024,223.9200,226.8300,223.6500,226.0500,44340000.0000,0.0281,0.8560,0.1160,0.8994
8/19/2024,225.7200,225.9900,223.0400,225.8900,40690000.0000,0.0505,0.8421,0.1075,0.6391
8/20/2024,225.7700,227.1700,225.4500,226.5100,30300000.0000,0.0240,0.8914,0.0849,0.8069
8/21/2024,226.5200,227.9800,225.0500,226.4000,34770000.0000,0.0271,0.8653,0.1076,0.6507
8/22/2024,227.7900,228.3400,223.9000,224.5300,43700000.0000,0.0285,0.8253,0.1462,0.7330
8/23/2024,225.6600,228.2200,224.3300,226.8400,38680000.0000,0.0273,0.8755,0.0971,0.6806
8/26/2024,226.7600,227.2800,223.8900,227.1800,30600000.0000,0.0198,0.8723,0.1079,0.7601
8/27/2024,225.9900,228.8500,224.8900,228.0300,35930000.0000,0.0139,0.8817,0.1044,0.6248
8/28/2024,227.9200,229.8600,225.6800,226.4900,38050000.0000,0.0223,0.8443,0.1334,0.6827
8/29/2024,230.1000,232.9200,228.8800,229.7900,51910000.0000,0.0271,0.8770,0.0956,0.6439
8/30/2024,230.1900,230.4000,227.4800,229.0000,52990000.0000,0.0296,0.8724,0.0979,0.7249
9/3/2024,228.5500,229.0000,221.1700,222.7700,50190000.0000,0.0264,0.8740,0.0997,0.8473
9/4/2024,221.6600,221.7800,217.4800,220.8500,43840000.0000,0.0260,0.8170,0.1567,0.7898
9/5/2024,221.6300,225.4800,221.5200,222.3800,36620000.0000,0.0331,0.8689,0.0979,0.7936
9/6/2024,223.9500,225.2400,219.7700,220.8200,48420000.0000,0.0445,0.8672,0.0883,0.5133
9/9/2024,220.8200,221.2700,216.7100,220.9100,67180000.0000,0.0198,0.8916,0.0884,0.6799
9/10/2024,218.9200,221.4800,216.7300,220.1100,51590000.0000,0.0318,0.8836,0.0846,0.6031
9/11/2024,221.4600,223.0900,217.8900,222.6600,44590000.0000,0.0449,0.8736,0.0812,0.6981
9/12/2024,222.5000,223.5500,219.8200,222.7700,37500000.0000,0.0248,0.8278,0.1473,0.8404
9/13/2024,223.5800,224.0400,221.9100,222.5000,36770000.0000,0.0342,0.8815,0.0844,0.5350
9/16/2024,216.5400,217.2200,213.9200,216.3200,59360000.0000,0.0460,0.8566,0.0972,0.4711
9/17/2024,215.7500,216.9000,214.5000,216.7900,45520000.0000,0.0273,0.8774,0.0955,0.7582
9/18/2024,217.5500,222.7100,217.5400,220.6900,59890000.0000,0.0487,0.8467,0.1045,0.6587
9/19/2024,224.9900,229.8200,224.6300,228.8700,66780000.0000,0.0322,0.8856,0.0820,0.6488
9/20/2024,229.9700,233.0900,227.6200,228.2000,318680000.0000,0.0319,0.8812,0.0868,0.6798
9/23/2024,227.3400,229.4500,225.8100,226.4700,54150000.0000,0.0227,0.8675,0.1097,0.8442
9/24/2024,228.6500,229.3500,225.7300,227.3700,43560000.0000,0.0462,0.8467,0.1071,0.5877
9/25/2024,224.9300,227.2900,224.0200,226.3700,42310000.0000,0.0385,0.8576,0.1039,0.7842
9/26/2024,227.3000,228.5000,225.4100,227.5200,36640000.0000,0.0311,0.8640,0.1049,0.5579
9/27/2024,228.4600,229.5200,227.3000,227.7900,34030000.0000,0.0419,0.8392,0.1187,0.5363
9/30/2024,230.0400,233.0000,229.6500,233.0000,54790000.0000,0.0485,0.8702,0.0813,0.5078
10/1/2024,229.5200,229.6500,223.7400,226.2100,63290000.0000,0.0538,0.8438,0.1023,0.4923
10/2/2024,225.8900,227.3700,223.0200,226.7800,32880000.0000,0.0294,0.8544,0.1162,0.6539
10/3/2024,225.1400,226.8000,223.3200,225.6700,34040000.0000,0.0338,0.8417,0.1247,0.7595
10/4/2024,227.9000,228.0000,224.1300,226.8000,37350000.0000,0.0174,0.8289,0.1536,0.7874
10/7/2024,224.5000,225.6900,221.3300,221.6900,39510000.0000,0.0503,0.8808,0.0686,0.5636
10/8/2024,224.3000,225.9800,223.2500,225.7700,31860000.0000,0.0313,0.8573,0.1116,0.9032
10/9/2024,225.2300,229.7500,224.8300,229.5400,33590000.0000,0.0278,0.8680,0.1041,0.5971
10/10/2024,227.7800,229.5000,227.1700,229.0400,28180000.0000,0.0312,0.8361,0.1327,0.7905
10/11/2024,229.3000,229.4100,227.3400,227.5500,31760000.0000,0.0252,0.8974,0.0774,0.3849
10/14/2024,228.7000,231.7300,228.6000,231.3000,39880000.0000,0.0180,0.8909,0.0911,0.7185
10/15/2024,233.6100,237.4900,232.3700,233.8500,64750000.0000,0.0245,0.8578,0.1178,0.9493
10/16/2024,231.6000,232.1200,229.8400,231.7800,34080000.0000,0.0327,0.8572,0.1101,0.7970
10/17/2024,233.4300,233.8500,230.5200,232.1500,32990000.0000,0.0306,0.8660,0.1032,0.8169
10/18/2024,236.1800,236.1800,234.0100,235.0000,46430000.0000,0.0221,0.8646,0.1133,0.9113
10/21/2024,234.4500,236.8500,234.4500,236.4800,36250000.0000,0.0422,0.8434,0.1146,0.6547
10/22/2024,233.8800,236.2200,232.6000,235.8600,38850000.0000,0.0323,0.8960,0.0713,0.3947
10/23/2024,234.0800,235.1400,227.7600,230.7600,52290000.0000,0.0853,0.8965,0.0182,0.0405
10/24/2024,229.9800,230.8200,228.4100,230.5700,31110000.0000,0.0152,0.7275,0.2572,0.5337
10/25/2024,229.7400,233.2200,229.5700,231.4100,38800000.0000,0.0080,0.8997,0.0923,0.4657
10/28/2024,233.3200,234.7300,232.5500,233.4000,36090000.0000,0.0000,1.0000,0.0000,0.0000
10/29/2024,233.1000,234.3200,232.3200,233.6700,35420000.0000,0.0000,0.8313,0.1687,0.3233
10/30/2024,232.6100,233.4700,229.5500,230.1000,47070000.0000,0.0125,0.7665,0.2210,0.7910
10/31/2024,229.3400,229.8300,225.3700,225.9100,64370000.0000,0.0118,0.8272,0.1610,0.6596
11/1/2024,220.9600,225.3500,220.2700,222.9100,65280000.0000,0.0105,0.8928,0.0968,0.2825
11/4/2024,220.9900,222.7900,219.7100,222.0100,44940000.0000,0.0997,0.8363,0.0643,-0.1410
11/5/2024,221.7900,223.9500,221.1400,223.4500,28110000.0000,0.0052,0.8158,0.1790,0.4240
11/6/2024,222.6100,226.0700,221.1900,222.7200,54560000.0000,0.0562,0.8316,0.1120,0.0756
11/7/2024,224.6300,227.8800,224.5700,227.4800,42140000.0000,0.0545,0.6665,0.2790,0.1440
11/8/2024,227.1700,228.6600,226.4000,226.9600,38330000.0000,0.0000,0.8815,0.1185,0.2110
11/11/2024,225.0000,225.7000,221.5000,224.2300,42010000.0000,0.0000,0.7740,0.2260,0.4260
11/12/2024,224.5500,225.5900,223.3500,224.2300,40400000.0000,0.1065,0.8935,0.0000,-0.2010
11/13/2024,224.0100,226.6500,222.7600,225.1200,48570000.0000,0.0000,0.9095,0.0905,0.3245
11/14/2024,225.0200,228.8700,225.0000,228.2200,44920000.0000,0.0000,0.9310,0.0690,0.1700
11/15/2024,226.4000,226.9200,224.2700,225.0000,47920000.0000,0.0000,0.7815,0.2185,0.5445
11/18/2024,225.2500,229.7400,225.1700,228.0200,44690000.0000,0.0208,0.8673,0.1119,0.4312
11/19/2024,226.9800,230.1600,226.6600,228.2800,36210000.0000,0.0000,0.8800,0.1200,0.5270
11/20/2024,228.0600,229.9300,225.8900,229.0000,35170000.0000,0.0000,1.0000,0.0000,0.0000
11/21/2024,228.8800,230.1500,225.7100,228.5200,42110000.0000,0.0391,0.8738,0.0871,0.2462
11/22/2024,228.0600,230.7200,228.0600,229.8700,38170000.0000,0.0000,0.8705,0.1295,0.3185
11/25/2024,231.4600,233.2400,229.7400,232.8700,90150000.0000,0.0000,1.0000,0.0000,0.0000
11/26/2024,233.3300,235.5700,233.3300,235.0600,45990000.0000,0.0000,1.0000,0.0000,0.0000
11/27/2024,234.4600,235.6900,233.8100,234.9300,33500000.0000,0.0000,1.0000,0.0000,0.0000
11/29/2024,234.8000,237.8100,233.9700,237.3300,28480000.0000,0.0466,0.8393,0.1140,0.4090
12/2/2024,237.2700,240.7900,237.1600,239.5900,48140000.0000,0.0284,0.9136,0.0579,0.1918
12/3/2024,239.8100,242.7600,238.9000,242.6500,38860000.0000,0.0704,0.8212,0.1084,0.1332
12/4/2024,242.8700,244.1100,241.2500,243.0100,44380000.0000,0.0405,0.8606,0.0988,0.3552
12/5/2024,243.9900,244.5400,242.1300,243.0400,40030000.0000,0.0478,0.8651,0.0870,0.3191
12/6/2024,242.9000,244.6300,242.0800,242.8400,36870000.0000,0.0279,0.8996,0.0725,0.2358
12/9/2024,241.8300,247.2400,241.7500,246.7500,44650000.0000,0.0255,0.8806,0.0939,0.4444
12/10/2024,246.8900,248.2100,245.3400,247.7700,36910000.0000,0.0282,0.8588,0.1130,0.4605
12/11/2024,247.9600,250.8000,246.2600,246.4900,45210000.0000,0.0197,0.8456,0.1348,0.5239
12/12/2024,246.8900,248.7400,245.6800,247.9600,32780000.0000,0.0222,0.8597,0.1181,0.5721
12/13/2024,247.8200,249.2900,246.2400,248.1300,33160000.0000,0.0211,0.8576,0.1212,0.6215
12/16/2024,247.9900,251.3800,247.6500,251.0400,51690000.0000,0.0384,0.8718,0.0897,0.3573
12/17/2024,250.0800,253.8300,249.7800,253.4800,51360000.0000,0.0668,0.8257,0.1075,0.2251
12/18/2024,252.1600,254.2800,247.7400,248.0500,56770000.0000,0.0597,0.8445,0.0958,0.3057
12/19/2024,247.5000,252.0000,247.0900,249.7900,60880000.0000,0.0654,0.8612,0.0734,0.1550
12/20/2024,248.0400,255.0000,245.6900,254.4900,147500000.0000,0.0935,0.8359,0.0705,0.2426
12/23/2024,254.7700,255.6500,253.4500,255.2700,40860000.0000,0.0410,0.8411,0.1179,0.4867
12/24/2024,255.4900,258.2100,255.2900,258.2000,23230000.0000,0.0094,0.9139,0.0767,0.4939
12/26/2024,258.1900,260.1000,257.6300,259.0200,27260000.0000,0.0290,0.8589,0.1121,0.5304
12/27/2024,257.8300,258.7000,253.0600,255.5900,42360000.0000,0.0387,0.8369,0.1244,0.4274
12/30/2024,252.2300,253.5000,250.7500,252.2000,35557542.0000,0.0334,0.8512,0.1152,0.5395
12/31/2024,252.4400,253.2800,249.4300,250.4200,39480718.0000,0.0263,0.8757,0.0979,0.3121
1/2/2025,248.9300,249.1000,241.8201,243.8500,55740731.0000,0.0783,0.8134,0.1082,0.1875
1/3/2025,243.3600,244.1800,241.8900,243.3600,40244114.0000,0.0386,0.8928,0.0686,0.2236
1/6/2025,244.3100,247.3300,243.2000,245.0000,45045571.0000,0.0115,0.9053,0.0832,0.3030
1/7/2025,242.9800,245.5500,241.3500,242.2100,40855960.0000,0.0481,0.8237,0.1281,0.3106
1/8/2025,241.9200,243.7123,240.0500,242.7000,37628940.0000,0.0615,0.8553,0.0832,0.0967
1/10/2025,240.0100,240.1600,233.0000,236.8500,61710856.0000,0.0274,0.8606,0.1120,0.4983
1/13/2025,233.5300,234.6700,229.7200,234.4000,49630725.0000,0.0506,0.9134,0.0359,-0.0784
1/14/2025,234.7500,236.1200,232.4720,233.2800,39435294.0000,0.0629,0.8141,0.1229,0.2617
1/15/2025,234.6350,238.9600,234.4300,237.8700,39831969.0000,0.0244,0.8989,0.0767,0.3852
1/16/2025,237.3500,238.0100,228.0300,228.2600,71759052.0000,0.1289,0.7911,0.0801,-0.0885
1/17/2025,232.1150,232.2900,228.4800,229.9800,68488301.0000,0.0521,0.8221,0.1257,0.3227
1/21/2025,224.0000,224.4200,219.3800,222.6400,98070429.0000,0.0404,0.8680,0.0917,0.2933
1/22/2025,219.7900,224.1200,219.7900,223.8300,64126500.0000,0.0501,0.8477,0.1022,0.1911
1/23/2025,224.7400,227.0300,222.3000,223.6600,60234760.0000,0.0385,0.9148,0.0467,-0.0284
1/24/2025,224.7800,225.6300,221.4100,222.7800,54697907.0000,0.0282,0.8771,0.0946,0.2984
1/27/2025,224.0200,232.1500,223.9800,229.8600,94863418.0000,0.0740,0.7960,0.1301,0.0854
1/28/2025,230.8500,240.1900,230.8100,238.2600,75707569.0000,0.0335,0.8463,0.1201,0.4269
1/29/2025,234.1200,239.8550,234.0100,239.3600,45486100.0000,0.0439,0.8332,0.1230,0.3765
1/30/2025,238.6650,240.7900,237.2100,237.5900,55658279.0000,0.0316,0.8507,0.1178,0.4358
1/31/2025,247.1900,247.1900,233.4400,236.0000,101075128.0000,0.0640,0.8206,0.1155,0.1985
2/3/2025,229.9900,231.8300,225.7000,228.0100,73063301.0000,0.1012,0.8169,0.0819,-0.1249
2/4/2025,227.2500,233.1300,226.6500,232.8000,45067301.0000,0.0375,0.7556,0.2068,0.4681
2/5/2025,228.5300,232.6700,228.2700,232.4700,39664989.0000,0.0466,0.8638,0.0896,0.1858
2/6/2025,231.2850,233.8000,230.4250,233.2200,29925349.0000,0.0939,0.7788,0.1273,0.2466
2/7/2025,232.6000,234.0000,227.2600,227.6300,39707224.0000,0.0737,0.7180,0.2083,0.4185
2/10/2025,229.5700,230.5850,227.2000,227.6500,33115645.0000,0.0284,0.8492,0.1225,0.4362
2/11/2025,228.2000,235.2300,228.1300,232.6200,53718362.0000,0.0337,0.8689,0.0974,0.3708
2/12/2025,231.2000,236.9600,230.6800,236.8700,45243292.0000,0.0380,0.8312,0.1308,0.2796
2/13/2025,236.9100,242.3399,235.5700,241.5300,53614054.0000,0.0904,0.7717,0.1379,0.1855
2/14/2025,241.2500,245.5500,240.9900,244.6000,40896227.0000,0.0285,0.9081,0.0634,0.1315
2/18/2025,244.1500,245.1800,241.8400,244.4700,48822491.0000,0.0404,0.8679,0.0917,0.1145
2/19/2025,244.6600,246.0100,243.1604,244.8700,32204215.0000,0.0241,0.8452,0.1307,0.3638
2/20/2025,244.9400,246.7800,244.2900,245.8300,32316907.0000,0.0173,0.9089,0.0739,0.3179
2/21/2025,245.9500,248.6900,245.2200,245.5500,53197431.0000,0.0574,0.8327,0.1098,0.2522
2/24/2025,244.9250,248.8600,244.4200,247.1000,51326396.0000,0.0292,0.8927,0.0782,0.2346
2/25/2025,248.0000,250.0000,244.9100,247.0400,48013272.0000,0.0703,0.8210,0.1088,0.1100
2/26/2025,244.3300,244.9800,239.1300,240.3600,44433564.0000,0.0580,0.8278,0.1143,0.2222
2/27/2025,239.4100,242.4600,237.0600,237.3000,41153639.0000,0.0456,0.8346,0.1198,0.3344
2/28/2025,236.9500,242.0900,230.2000,241.8400,56833360.0000,0.0333,0.8414,0.1254,0.4466
3/3/2025,241.7900,244.0272,236.1120,238.0300,47183985.0000,0.0209,0.8481,0.1309,0.5588
3/4/2025,237.7050,240.0700,234.6800,235.9300,53798062.0000,0.0187,0.8640,0.1173,0.5094
3/5/2025,235.4200,236.5500,229.2300,235.7400,47227643.0000,0.0133,0.8692,0.1175,0.4927
3/6/2025,234.4350,237.8600,233.1581,235.3300,45170419.0000,0.0149,0.8753,0.1098,0.4786
3/7/2025,235.1050,241.3700,234.7600,239.0700,46273565.0000,0.0348,0.8391,0.1261,0.4872
3/10/2025,235.5400,236.1600,224.2200,227.4800,71451281.0000,0.0362,0.8468,0.1171,0.3990
3/11/2025,223.8050,225.8399,217.4500,220.8400,76137410.0000,0.0243,0.8616,0.1141,0.4405
3/12/2025,220.1400,221.7500,214.9100,216.9800,62547467.0000,0.0285,0.8493,0.1222,0.4720
3/13/2025,215.9500,216.8394,208.4200,209.6800,61368330.0000,0.0323,0.8766,0.0912,0.3008
3/14/2025,211.2500,213.9500,209.5800,213.4900,60107582.0000,0.0246,0.8689,0.1065,0.4367
3/17/2025,213.3100,215.2200,209.9700,214.0000,48073426.0000,0.0204,0.8572,0.1224,0.5216
3/18/2025,214.1600,215.1500,211.4900,212.6900,42432426.0000,0.0373,0.8424,0.1203,0.4213
3/19/2025,214.2200,218.7600,213.7500,215.2400,54385391.0000,0.0361,0.8523,0.1115,0.3629
3/20/2025,213.9900,217.4899,212.2200,214.1000,48862947.0000,0.0334,0.8566,0.1100,0.4039
3/21/2025,211.5600,218.8400,211.2800,218.2700,94127768.0000,0.0215,0.8414,0.1370,0.5071
3/24/2025,221.0000,221.4800,218.5800,220.7300,44299483.0000,0.0313,0.8491,0.1195,0.4004
3/25/2025,220.7700,224.1000,220.0800,223.7500,34493583.0000,0.0156,0.8727,0.1117,0.4255
3/26/2025,223.5100,225.0200,220.4700,221.5300,34532656.0000,0.0178,0.8644,0.1178,0.5420
3/27/2025,221.3900,224.9900,220.5601,223.8500,37094774.0000,0.0240,0.8707,0.1052,0.3862
3/28/2025,221.6700,223.8100,217.6800,217.9000,39818617.0000,0.0185,0.8614,0.1201,0.5281
3/31/2025,217.0050,225.6200,216.2300,222.1300,65299321.0000,0.0204,0.8356,0.1440,0.5165
4/1/2025,219.8050,223.6800,218.9000,223.1900,36412740.0000,0.0175,0.8470,0.1355,0.5316
4/2/2025,221.3150,225.1900,221.0200,223.8900,35905904.0000,0.0250,0.8714,0.1037,0.3817
4/3/2025,205.5400,207.4900,201.2500,203.1900,103419006.0000,0.0413,0.8419,0.1168,0.3853
4/4/2025,193.8900,199.8800,187.3400,188.3800,125910913.0000,0.0179,0.8519,0.1302,0.5091
4/7/2025,177.2000,194.1500,174.6200,181.4600,160466286.0000,0.0402,0.8635,0.0963,0.2831
4/8/2025,186.7000,190.3350,169.2101,172.4200,120859491.0000,0.0286,0.8465,0.1250,0.4804
4/9/2025,171.9500,200.6100,171.8900,198.8500,184395885.0000,0.0360,0.8328,0.1313,0.4785
4/10/2025,189.0650,194.7799,183.0000,190.4200,121879981.0000,0.0349,0.8476,0.1176,0.4495
4/11/2025,186.1000,199.5400,186.0600,198.1500,87435915.0000,0.0353,0.8392,0.1255,0.4881
4/14/2025,211.4400,212.9400,201.1621,202.5200,101352911.0000,0.0279,0.8510,0.1211,0.4832
4/15/2025,201.8550,203.5100,199.8000,202.1400,51343872.0000,0.0258,0.8562,0.1179,0.4817
4/16/2025,198.3600,200.7000,192.3700,194.2700,59732423.0000,0.0230,0.8457,0.1313,0.5819
4/17/2025,197.2000,198.8335,194.4200,196.9800,52164675.0000,0.0213,0.8554,0.1232,0.5372
4/21/2025,193.2650,193.8000,189.8112,193.1600,46742537.0000,0.0428,0.8325,0.1247,0.3949
4/22/2025,196.1200,201.5900,195.9700,199.7400,52976371.0000,0.0262,0.8738,0.1000,0.3794
4/23/2025,206.0000,208.0000,202.7990,204.6000,52929165.0000,0.0468,0.8852,0.0680,0.1422
4/24/2025,204.8900,208.8299,202.9400,208.3700,47310989.0000,0.0311,0.8750,0.0939,0.3540
4/25/2025,206.3650,209.7500,206.2000,209.2800,38222258.0000,0.0319,0.8537,0.1144,0.4502
4/28/2025,210.0000,211.5000,207.4600,210.1400,38743074.0000,0.0315,0.8403,0.1282,0.4734
4/29/2025,208.6930,212.2400,208.3700,211.2100,36827633.0000,0.0321,0.8387,0.1293,0.4080
4/30/2025,209.3000,213.5800,206.6705,212.5000,52286454.0000,0.0463,0.8278,0.1259,0.3889
5/1/2025,209.0800,214.5600,208.9000,213.3200,57365675.0000,0.0547,0.8742,0.0711,0.1082
5/2/2025,206.0900,206.9900,202.1600,205.3500,101010621.0000,0.0773,0.8077,0.1150,0.2180
5/5/2025,203.1000,204.1000,198.2100,198.8900,69018452.0000,0.0296,0.8539,0.1165,0.4267
5/6/2025,198.2100,200.6500,197.0200,198.5100,51216482.0000,0.0187,0.8536,0.1277,0.5447
5/7/2025,199.1700,199.4400,193.2500,196.2500,68616943.0000,0.0263,0.8782,0.0955,0.3541
5/8/2025,197.7200,200.0500,194.6796,197.4900,50478872.0000,0.0267,0.8666,0.1067,0.4235
5/9/2025,199.0000,200.5399,197.5350,198.5300,36453923.0000,0.0333,0.8457,0.1210,0.4763
5/12/2025,210.9700,211.2679,206.7500,210.7900,63775814.0000,0.0256,0.8501,0.1244,0.4956
5/13/2025,210.4300,213.4000,209.0000,212.9300,51909332.0000,0.0239,0.8661,0.1100,0.4451
5/14/2025,212.4300,213.9400,210.5801,212.3300,49325825.0000,0.0173,0.8727,0.1100,0.4531
5/15/2025,210.9500,212.9600,209.5400,211.4500,45029473.0000,0.0371,0.8626,0.1003,0.3287
5/16/2025,212.3600,212.5700,209.7700,211.2600,54737850.0000,0.0369,0.8444,0.1186,0.4002
5/19/2025,207.9100,209.4800,204.2600,208.7800,46140527.0000,0.0228,0.8647,0.1125,0.4872
5/20/2025,207.6700,208.4700,205.0300,206.8600,42496635.0000,0.0228,0.8500,0.1273,0.5224
5/21/2025,205.1700,207.0400,200.7100,202.0900,59211774.0000,0.0261,0.8733,0.1007,0.3707
5/22/2025,200.7100,202.7500,199.7000,201.3600,46742407.0000,0.0217,0.8545,0.1239,0.5243
5/23/2025,193.6650,197.7000,193.4600,195.2700,78432918.0000,0.0672,0.8588,0.0741,0.0059
5/27/2025,198.3000,200.7400,197.4300,200.2100,56288475.0000,0.0411,0.8393,0.1196,0.4401
5/28/2025,200.5900,202.7300,199.9000,200.4200,45339678.0000,0.0240,0.8590,0.1170,0.4342
5/29/2025,203.5750,203.8100,198.5100,199.9500,51477938.0000,0.0194,0.8462,0.1344,0.5369
5/30/2025,199.3700,201.9600,196.7800,200.8500,70819942.0000,0.0174,0.8311,0.1515,0.5529
6/2/2025,200.2800,202.1300,200.1200,201.7000,35423294.0000,0.0202,0.8703,0.1095,0.4766
6/3/2025,201.3500,203.7700,200.9550,203.2700,46381567.0000,0.0272,0.8599,0.1128,0.3950
6/4/2025,202.9100,206.2400,202.1000,202.8200,43603985.0000,0.0365,0.8735,0.0899,0.2774
6/5/2025,203.5000,204.7500,200.1500,200.6300,55221235.0000,0.0183,0.8661,0.1156,0.4297
6/6/2025,203.0000,205.7000,202.0500,203.9200,46607693.0000,0.0572,0.9059,0.0368,0.0042
6/9/2025,204.3900,206.0000,200.0200,201.4500,72862557.0000,0.1725,0.8275,0.0000,-0.6119
6/10/2025,200.6000,204.3500,200.5700,202.6700,52001798.0000,0.0188,0.9158,0.0653,0.2397
6/11/2025,203.5000,204.5000,198.4100,198.7800,60989857.0000,0.0283,0.9531,0.0186,-0.0108
6/12/2025,199.0800,199.6800,197.3601,199.2000,43904635.0000,0.0065,0.8489,0.1446,0.6304
6/13/2025,199.7300,200.3700,195.7000,196.4500,51447349.0000,0.0151,0.8653,0.1196,0.4918
6/16/2025,197.3000,198.6850,196.5636,198.4200,43020691.0000,0.1065,0.8235,0.0705,-0.1260
6/17/2025,197.2000,198.3900,195.2100,195.6400,38856152.0000,0.0239,0.8762,0.1000,0.4249
6/18/2025,195.9400,197.5700,195.0700,196.5800,45394689.0000,0.0058,0.9046,0.0897,0.4015
6/20/2025,198.2350,201.7000,196.8550,201.0000,96813542.0000,0.0206,0.9100,0.0694,0.1958
6/23/2025,201.6250,202.3000,198.9600,201.5000,55814272.0000,0.0348,0.8261,0.1391,0.4919
6/24/2025,202.5900,203.4400,200.2000,200.3000,54064033.0000,0.0115,0.8975,0.0910,0.2426
6/25/2025,201.4500,203.6700,200.6201,201.5600,39525730.0000,0.0378,0.8534,0.1087,0.3692
6/26/2025,201.4300,202.6400,199.4600,201.0000,50799121.0000,0.0194,0.8579,0.1227,0.5370
6/27/2025,201.8900,203.2200,200.0000,201.0800,73188571.0000,0.0557,0.8490,0.0954,0.1495
6/30/2025,202.0100,207.3900,199.2607,205.1700,91912816.0000,0.0347,0.8844,0.0809,0.2939
